CSDUID,CSDNAME,csd_area_km2,ecozone,ecozone_coverage_pct,road_length_km,total_area_km2,canopy_area_csd_km2,canopy_proportion_csd
1001485,Conception Bay South,61.90603882450637,Boreal Shield,100.0,248.29965609606987,61.154177299176496,16.98972420419653,27.78178851312143
1001517,Paradise,32.522274401259295,Boreal Shield,100.0,163.82101289060313,32.13946838672867,7.365019664268008,22.915810478399948
1001542,Mount Pearl,15.895362887579134,Boreal Shield,100.0,134.09738828917656,15.706473741266809,2.078602166629267,13.234047316222211
1005017,Massey Drive,2.7163330494414604,Boreal Shield,100.0,8.803405136796965,2.715009679977667,1.2909993546772818,47.55045126350714
1102075,Charlottetown,45.58302942050059,Atlantic Maritime,100.0,307.1146849734802,44.55491924537618,7.884802040600167,17.696815916501603
1102080,Stratford,23.24077765410004,Atlantic Maritime,100.0,118.90835000620598,22.704421343255465,5.385906237459002,23.721838826158542
1103014,Kensington,3.2564522143183248,Atlantic Maritime,100.0,16.488055067320065,3.187740124073772,0.4876696851406245,15.29828863581913
1103025,Summerside,28.89017691750979,Atlantic Maritime,100.0,141.18544861940543,28.27329008697129,5.0907123531728695,18.005376585156384
1202006,Yarmouth,11.14263560622456,Atlantic Maritime,100.0,73.64220282947419,10.642109773415068,2.130604943662385,20.02051274630549
1203006,Digby,3.290172658037343,Atlantic Maritime,100.0,26.717731569028945,3.166830017349106,1.170950213792822,36.97546781412039
1206004,Bridgewater,14.674786454428158,Atlantic Maritime,100.0,75.75981544013929,14.090866338607894,7.542199489624486,53.5254490986082
1206006,Lunenburg,4.219143032966643,Atlantic Maritime,100.0,34.971767303582794,4.051062175323135,1.2395161005586572,30.59731119677981
1207024,Wolfville,6.704514373049958,Atlantic Maritime,100.0,36.092091476686974,6.481916421639232,1.7633536336558655,27.204201951279185
1211011,Amherst,12.41481254062636,Atlantic Maritime,100.0,84.74745383276256,12.085380090938587,2.716282360375319,22.47577105507787
1212009,Stellarton,9.38031718048314,Atlantic Maritime,100.0,51.843819387899735,9.109754050676852,3.070440353903036,33.704975313520166
1212014,New Glasgow,10.25880614829795,Atlantic Maritime,100.0,85.08757902240575,9.965185164129554,3.8700021582725217,38.835225783891005
1214002,Antigonish,5.252123404958433,Atlantic Maritime,100.0,40.85257390017067,5.103536379546348,0.8479480144177093,16.614910747301913
1303012,Oromocto,23.28853263563811,Atlantic Maritime,100.0,128.0209636223193,22.67377067464443,9.581902572534617,42.25985483415797
1305022,Sussex,9.34281443122048,Atlantic Maritime,100.0,54.29565724056451,9.08646263199289,2.310192600909386,25.4245540258465
1306020,Riverview,34.99223038916716,Atlantic Maritime,100.0,149.35627333194043,34.135623136783266,15.3963835952387,45.1035668326445
1307022,Moncton,146.12151434508286,Atlantic Maritime,100.0,696.5289667652706,142.62853554610035,62.515706094233,43.831135091495554
1310032,Fredericton,144.40647807216405,Atlantic Maritime,100.0,551.8944908879309,140.74936299696537,75.03623763233774,53.31195540398686
1314022,Saint-Quentin,4.293428150584238,Atlantic Maritime,100.0,27.044063790168057,4.2419873675421575,0.4953282292602817,11.676796424485325
2409065,Price,2.6730630042477226,Atlantic Maritime,100.0,14.78232581859799,2.6647850836320357,0.2081583135508364,7.8114484664977875
2411040,Trois-Pistoles,7.688347621880233,Atlantic Maritime,100.0,33.55244718379485,7.634760522714797,2.1624798536747094,28.324134689502568
2421045,Boischatel,21.18953947797441,Boreal Shield,88.16,67.44278954041702,20.830210699362432,13.929553967994094,66.87188223410743
2423027,Québec,469.3898346831816,MixedWood Plain,50.63,2933.879047340405,461.1745875657221,217.51884638198885,47.166268967712845
2423057,L'Ancienne-Lorette,7.865285258473006,MixedWood Plain,100.0,89.80427955406269,7.724257858099387,1.604042492352521,20.7662991295737
2432040,Plessisville,5.0567110934589055,MixedWood Plain,100.0,50.06439433220059,4.939967622166798,0.5911754321412154,11.967192446534913
2437067,Trois-Rivières,301.2045976342449,MixedWood Plain,100.0,1182.115024954591,294.6685288352682,137.56277387137234,46.68390425510135
2439062,Victoriaville,88.30798226833426,MixedWood Plain,100.0,404.70396400622224,86.15424176771796,19.290914907982792,22.39113769928285
2441060,East Angus,8.622241668376322,Atlantic Maritime,100.0,42.17078437180289,8.367303011773744,3.29815145561676,39.41713896312691
2442098,Richmond,7.684612041153515,Atlantic Maritime,100.0,37.66194837893622,7.469057817031666,2.70499857064524,36.21606147534488
2443027,Sherbrooke,377.35817947588936,Atlantic Maritime,100.0,1415.4068981610412,365.9201262722521,176.8203211387427,48.32210869078701
2446035,Bedford,4.534628830523025,MixedWood Plain,100.0,25.7587586775296,4.385430831565089,1.5255822659840306,34.78751175376708
2447017,Granby,160.1769882263951,MixedWood Plain,100.0,593.2244335732183,155.3179782178455,61.21268819420667,39.4112058993912
2447025,Waterloo,13.961234726380235,MixedWood Plain,80.02,50.71780994603088,13.52987403401438,5.888108659489533,43.51931617904725
2449075,Notre-Dame-du-Bon-Conseil,4.541145946230405,MixedWood Plain,100.0,16.415530966812224,4.427874639180788,1.291317804295776,29.16337768168356
2452035,Berthierville,7.021977330018292,MixedWood Plain,100.0,37.043594610368906,6.851921531480474,1.3884789947637584,20.264081956930323
2452080,Saint-Gabriel,13.140487097397326,Boreal Shield,100.0,31.14673073539517,12.84906959234464,1.224028229827136,9.526201263291474
2453050,Saint-Joseph-de-Sorel,1.4429729777753182,MixedWood Plain,100.0,9.871745462070386,1.4075809219603823,0.1140358223243536,8.101546457842886
2453052,Sorel-Tracy,60.835994634000215,MixedWood Plain,100.0,309.8211367077131,59.32478144463598,22.411202311235865,37.77713421860779
2454025,Sainte-Madeleine,5.525840744457855,MixedWood Plain,100.0,19.42162532522267,5.367366435910965,0.4268805802335558,7.953259486392874
2456083,Saint-Jean-sur-Richelieu,241.0870129316303,MixedWood Plain,100.0,869.9205186403016,233.5972195376792,30.38073253759021,13.005605373950011
2457005,Chambly,28.405278591970152,MixedWood Plain,100.0,174.83063212997703,27.551425925639126,5.176895522932893,18.789936814541846
2457020,Saint-Basile-le-Grand,37.95021479802752,MixedWood Plain,100.0,111.81039713497869,36.84289096240828,4.055193516930081,11.006719101027375
2457025,McMasterville,3.4747992010674915,MixedWood Plain,100.0,35.343611425093066,3.3740433183589995,0.3942873767240082,11.685901439930948
2457030,Otterburn Park,5.894538672609087,MixedWood Plain,100.0,57.37093639948091,5.723147747723134,1.7842063979917786,31.175263624839975
2457035,Mont-Saint-Hilaire,46.991923641810295,MixedWood Plain,100.0,173.79605123162747,45.63661830751225,22.0192222203813,48.24902246702341
2457040,Beloeil,26.23706456945267,MixedWood Plain,100.0,157.80044586938203,25.48442639636387,1.836799145022174,7.207535757148724
2458007,Brossard,46.69704214545803,MixedWood Plain,100.0,480.9757979131995,45.30033853511424,11.340185970720096,25.033336035512917
2458012,Saint-Lambert,7.795760400972595,MixedWood Plain,100.0,121.62416882635686,7.566023203802761,2.450793000935393,32.39208940971262
2458033,Boucherville,73.39198352314499,MixedWood Plain,100.0,392.3746294494538,71.29104279884115,12.633220500318115,17.720628012083832
2458037,Saint-Bruno-de-Montarville,45.10082313651883,MixedWood Plain,100.0,238.04415767974567,43.787434181611,17.092094166010426,39.034244607984895
2458227,Longueuil,119.49132310777752,MixedWood Plain,100.0,1115.042089221913,115.9848033804573,30.6364976210079,26.41423421697153
2459010,Sainte-Julie,50.27352335184681,MixedWood Plain,100.0,212.5704318830531,48.83946638852318,11.049858080328436,22.624854236583243
2460005,Charlemagne,2.381784899317938,MixedWood Plain,100.0,31.644565912518864,2.3165520876253547,0.3941069573512571,17.012652530306248
2460013,Repentigny,64.34501293519578,MixedWood Plain,100.0,447.7741156107684,62.60414267157953,12.288145938086666,19.6283271580766
2461025,Joliette,24.194844373003807,MixedWood Plain,100.0,154.48094842681317,23.593530515367203,6.536642166181898,27.70523115192268
2461030,Notre-Dame-des-Prairies,19.192694206485083,MixedWood Plain,100.0,83.20137737137198,18.722800818091724,5.769787386120137,30.816903102151404
2461035,Saint-Charles-Borromée,19.46251472775608,MixedWood Plain,100.0,111.30204518228774,18.98515777237489,5.527373731011079,29.114183812861977
2464008,Terrebonne,158.86007212185177,MixedWood Plain,100.0,770.9894308917728,154.51918821414463,45.85607597111285,29.67662236715996
2464015,Mascouche,110.63120470835044,MixedWood Plain,100.0,346.07667712337667,107.64116790296757,43.50852807665024,40.41997028113883
2465005,Laval,254.07883564325712,MixedWood Plain,100.0,2059.807039719847,246.8430527805189,59.71559621464762,24.19172650070241
2466023,Montréal,376.7306158777741,MixedWood Plain,100.0,4523.854651372407,365.755305874112,80.9183041183776,22.12361729790697
2466032,Westmount,4.168906108101522,MixedWood Plain,100.0,65.15138942445857,4.0454262441438456,1.530932941712406,37.84355094666682
2466047,Montréal-Ouest,1.4105070906692847,MixedWood Plain,100.0,21.32207335386278,1.3686398991190496,0.457598244093847,33.43452462465756
2466058,Côte-Saint-Luc,7.251679425941719,MixedWood Plain,100.0,77.0905445229691,7.036220898203611,1.0837739847038363,15.40278510841708
2466062,Hampstead,1.8488808205775724,MixedWood Plain,100.0,30.18320120886282,1.7941029176661525,0.4854052450883462,27.055596438123104
2466072,Mont-Royal,7.773934252833111,MixedWood Plain,100.0,118.42444680879224,7.545878927411127,1.889313212801768,25.03768256788028
2466087,Dorval,21.60037621111023,MixedWood Plain,100.0,182.4165492850145,20.95663369510938,2.387306038313511,11.391648453876604
2466097,Pointe-Claire,19.501925711146285,MixedWood Plain,100.0,224.13644942206056,18.920029076909312,4.517524174810983,23.8769409732268
2466102,Kirkland,9.94651552479157,MixedWood Plain,100.0,136.22832204333474,9.649166048371768,1.5831303287452403,16.406913517799634
2466107,Beaconsfield,11.372647930470023,MixedWood Plain,100.0,143.50626052927106,11.031027579333191,4.753160983191878,43.08901368442776
2466112,Baie-D'Urfé,6.22094317884364,MixedWood Plain,100.0,56.75887699036928,6.033116908315707,2.110819920272622,34.9872205752086
2466117,Sainte-Anne-de-Bellevue,10.80984470311687,MixedWood Plain,100.0,74.84189650895445,10.484532077380134,4.335770111841579,41.35396868302584
2466142,Dollard-Des Ormeaux,15.542377364966988,MixedWood Plain,100.0,194.00426111569533,15.083443668727323,3.5409883022820763,23.47599381183521
2467015,La Prairie,45.25708341270904,MixedWood Plain,100.0,180.48113162949863,43.88562786659075,13.548744031323388,30.872849928251284
2467020,Candiac,17.8562011600449,MixedWood Plain,100.0,167.00854512995443,17.31069718163991,3.003390017970458,17.34990790062411
2467025,Delson,7.938105654189154,MixedWood Plain,100.0,59.0390316885434,7.695427458369561,1.6643344443912105,21.62757628987948
2467030,Sainte-Catherine,9.685998530316214,MixedWood Plain,100.0,85.75581780944174,9.39238940252736,2.0795473448194284,22.14077010329077
2467035,Saint-Constant,58.95681213270835,MixedWood Plain,100.0,209.5104663206451,57.14164562708497,5.553938191123975,9.719597904774773
2467050,Châteauguay,38.45722400126715,MixedWood Plain,100.0,295.9922233280609,37.27562130296919,9.608551004504596,25.7770378296531
2468030,Napierville,4.650787346427688,MixedWood Plain,100.0,29.036250562970665,4.500784158641102,0.4652490471268378,10.337066402831187
2469055,Huntingdon,2.9675828374972397,MixedWood Plain,100.0,24.53615516263031,2.8693657393228142,0.4667603184425002,16.267020688434723
2471033,Les Coteaux,12.13745670521356,MixedWood Plain,100.0,43.049013425329306,11.754884982949322,2.5575629430524405,21.757447620816645
2471055,Pointe-des-Cascades,2.975972106445857,MixedWood Plain,100.0,12.90565360803684,2.884012968442411,1.086435608863777,37.67096822212058
2471060,L'Île-Perrot,5.661457735650892,MixedWood Plain,100.0,62.261562569696565,5.489487741178666,2.354658796059269,42.8939621887869
2471065,Notre-Dame-de-l'Île-Perrot,29.062089840352016,MixedWood Plain,100.0,95.39278120468968,28.172268401470856,10.720260273687948,38.05252782955969
2471070,Pincourt,7.335561149893844,MixedWood Plain,100.0,81.44162153921981,7.11154957662942,2.377109572940633,33.42604234599578
2471075,Terrasse-Vaudreuil,1.091897237470185,MixedWood Plain,100.0,12.609835310073484,1.0587083942097844,0.5317676185779714,50.22795903822795
2471083,Vaudreuil-Dorion,75.06909906331295,MixedWood Plain,100.0,357.87072618343205,72.7926439456342,24.518018796925286,33.682000636268654
2471090,Vaudreuil-sur-le-Lac,1.4275772660163282,MixedWood Plain,100.0,11.596829646514504,1.3843386688552834,0.6818435254326202,49.25409805943223
2472005,Saint-Eustache,72.73549223246378,MixedWood Plain,100.0,286.67047957646616,70.64653258986976,15.78612943579022,22.34522892642836
2472010,Deux-Montagnes,6.2591262441903215,MixedWood Plain,100.0,84.1925533670987,6.077673938344543,1.514801531515759,24.92403420918572
2472015,Sainte-Marthe-sur-le-Lac,9.200356440470458,MixedWood Plain,100.0,107.28479746469245,8.93188431369113,1.985193444059264,22.225919798538865
2472020,Pointe-Calumet,5.192418269625964,MixedWood Plain,100.0,49.567183314018514,5.040053071390983,2.169831147511853,43.05175197119523
2473005,Boisbriand,28.53134689230577,MixedWood Plain,100.0,191.45796276334147,27.72259194700924,7.837886771686339,28.272561190051
2473010,Sainte-Thérèse,9.761291729659671,MixedWood Plain,100.0,138.46490942204343,9.486701437466731,2.162775968643192,22.797976545372617
2473015,Blainville,57.04309592706044,MixedWood Plain,100.0,320.7046786378897,55.45925051633873,22.778878224536424,41.07318078131184
2473020,Rosemère,11.005577795645316,MixedWood Plain,100.0,119.36510481660947,10.6952557744461,4.316464434623591,40.35868356637911
2473025,Lorraine,6.074871365225774,MixedWood Plain,100.0,75.63985695719728,5.905582614163114,2.8273067595472523,47.8751538039048
2473030,Bois-des-Filion,4.489408309108106,MixedWood Plain,100.0,63.37616057669578,4.364352019105901,1.1442737850019638,26.218640934385128
2475017,Saint-Jérôme,94.16139179715309,Boreal Shield,84.12,527.7805612493817,91.6409402841142,46.64065039062338,50.894993270500585
2476055,Grenville,4.430479495046951,MixedWood Plain,100.0,16.252744522914867,4.304569829598881,0.9148607845710158,21.25324529016333
2480050,Thurso,7.594039925787182,Boreal Shield,50.46,26.834104239678343,7.3778897112073185,1.0781609559932426,14.61340570536683
2481017,Gatineau,392.8951018568891,Boreal Shield,81.95,1728.5653002154747,381.3022270258682,128.0830456531145,33.5909513700336
2483065,Maniwaki,6.4165375395937225,Boreal Shield,100.0,40.44648425311616,6.277738713371165,1.74766802367422,27.83913290229496
2484060,Fort-Coulonge,3.2109631856194576,Boreal Shield,100.0,19.99626839841914,3.1261979366892567,1.5277045007540344,48.86781105011931
2485025,Ville-Marie,12.744596871233092,Boreal Shield,100.0,29.877516842272552,12.573256475461744,1.4375732423142344,11.43357924114437
2489804,Lac Simon,3.164103490187684,Boreal Shield,100.0,9.927416881764724,3.140689418824345,2.1202957195621788,67.51051876870619
3501012,Cornwall,64.2045821980018,MixedWood Plain,100.0,313.60859500035434,62.046742180763296,18.432595193383605,29.70759550869436
3502008,Hawkesbury,13.941132501001617,MixedWood Plain,100.0,64.90123920381895,13.54497717042124,2.0380757941756618,15.046727421780355
3502044,Casselman,5.562383924760357,MixedWood Plain,100.0,37.38942875513808,5.389473460393157,0.5895102077803945,10.93817813767266
3507008,Prescott,5.125679629745961,MixedWood Plain,100.0,38.95982889759755,4.938137196179414,1.1908622953202872,24.115617853664435
3507015,Brockville,21.800425326628428,MixedWood Plain,100.0,151.9084141458793,20.979447278314115,6.074301729454266,28.953583232543533
3507024,Gananoque,7.53408800731101,MixedWood Plain,100.0,52.58032399397529,7.231586341519185,2.659108621274392,36.77075119752738
3509004,Smiths Falls,10.40098834757364,MixedWood Plain,100.0,76.22961754304893,10.03706695600876,2.7418400192929413,27.317143855969995
3509021,Perth,12.930765853855696,MixedWood Plain,100.0,57.424491818051536,12.479976491344116,4.407880514789217,35.31962193876281
3509028,Carleton Place,10.754896102765592,MixedWood Plain,100.0,87.93975705040043,10.402841778947916,2.257282766269681,21.698712853998344
3512002,Deseronto,2.629955068978288,MixedWood Plain,100.0,16.48105348388425,2.520610034561769,0.5144989329351697,20.41168311958339
3514021,Cobourg,23.45636256870508,MixedWood Plain,100.0,158.90891866232633,22.43303367109885,5.396486717196296,24.055982781092823
3515014,Peterborough,70.41458084829365,MixedWood Plain,100.0,477.8608491658748,67.56595811521359,14.378426571242723,21.2805782265747
3518001,Pickering,244.2709835812291,MixedWood Plain,100.0,717.9823523468608,233.4757353736724,59.64942977310271,25.548449254324098
3518005,Ajax,70.8285856832267,MixedWood Plain,100.0,498.1903369782327,67.66857086310767,15.984592050536326,23.62188508882931
3518009,Whitby,154.82859756089314,MixedWood Plain,100.0,791.678993551864,148.01681493909874,35.82144291964388,24.200928073193943
3518013,Oshawa,153.63777131158295,MixedWood Plain,100.0,826.8490982993407,146.90240825935106,33.64867879120462,22.905464375913464
3519028,Vaughan,287.9851397072113,MixedWood Plain,100.0,1551.9640346185292,275.05100896855805,44.9548107716816,16.34417228290209
3519036,Markham,222.98928303343143,MixedWood Plain,100.0,1408.1242801975293,213.06863146332492,33.42111186329293,15.685608732623615
3519038,Richmond Hill,107.16222925230949,MixedWood Plain,100.0,780.1648702964314,102.41705280578262,25.444038417426963,24.84355653709101
3519046,Aurora,52.47273405524562,MixedWood Plain,100.0,310.17924737945646,50.1959679912249,14.32466628668408,28.537483905456856
3519048,Newmarket,40.30565309272634,MixedWood Plain,100.0,342.13833006926114,38.57676067117594,8.77231890410542,22.739905454684752
3520005,Toronto,665.9468475994092,MixedWood Plain,100.0,6471.805009062285,635.3289522792816,151.37929377450106,23.82691568382309
3521005,Mississauga,308.71052747818857,MixedWood Plain,100.0,2475.566424136303,294.1389374005476,42.754024741820125,14.535316241929324
3521010,Brampton,281.2420023128215,MixedWood Plain,100.0,2135.635321400199,268.2819483483901,31.491981276340297,11.738389955124717
3522014,Orangeville,16.145060986040946,MixedWood Plain,100.0,130.5828161457461,15.43182155953247,3.3125140389499963,21.4654765555127
3522021,Shelburne,6.856724487850712,MixedWood Plain,100.0,44.06042397781919,6.564652586512495,1.0685281579058017,16.276994765894575
3523008,Guelph,92.71960905181449,MixedWood Plain,100.0,658.1157993699196,88.2831577705536,24.109971571100036,27.3098201060744
3524001,Oakville,146.77789987172704,MixedWood Plain,100.0,1047.4244212190804,139.6450376151962,32.181959677549045,23.04554478063816
3524002,Burlington,196.3269360599142,MixedWood Plain,100.0,941.6233347240184,186.6462844036748,55.39024418067174,29.67658550377293
3525005,Hamilton,1188.5517069430405,MixedWood Plain,100.0,3469.182813877206,1128.440708142483,295.510421790952,26.187501005470576
3526032,Welland,89.30233290753722,MixedWood Plain,100.0,441.3089331580212,84.5558849595005,17.741764671190122,20.982294348510276
3526043,Niagara Falls,225.9602704018573,MixedWood Plain,100.0,886.3302288197054,214.08812266183443,64.02816679808612,29.907388603347517
3526053,St. Catharines,105.7402338496147,MixedWood Plain,100.0,777.7507470243632,100.30039326361477,20.52661300468085,20.46513711140866
3526065,Grimsby,72.66546073036938,MixedWood Plain,100.0,251.4834572387951,68.93659280382879,16.213498006505567,23.519436263181632
3529006,Brantford,106.26826864320608,MixedWood Plain,100.0,603.2566193181939,100.7937678929593,17.72411257724516,17.584532206463173
3530010,Cambridge,121.72999810542144,MixedWood Plain,100.0,700.4531712703084,115.74922036836472,27.087359295283765,23.401763924698518
3530013,Kitchener,145.58689788539587,MixedWood Plain,100.0,1028.8625634367752,138.46306719343042,26.898110966974464,19.426198994565304
3530016,Waterloo,68.44570714992514,MixedWood Plain,100.0,508.2311034699162,65.1362323794842,14.459242910616636,22.19846371582712
3531011,Stratford,31.822082788767297,MixedWood Plain,100.0,202.26015895696403,30.249625152463185,2.3719838815887075,7.84136619754298
3531016,St. Marys,13.544318274048337,MixedWood Plain,100.0,68.29187138953912,12.859333714559908,2.133401210734592,16.590293541562424
3532004,Tillsonburg,23.72900805077868,MixedWood Plain,100.0,145.30640411512186,22.436430477297108,6.453822481637928,28.76492536621812
3532018,Ingersoll,13.565931666681326,MixedWood Plain,100.0,95.58134243438576,12.850537981245116,3.078932870652992,23.959563989823465
3532042,Woodstock,62.02310413875899,MixedWood Plain,100.0,344.881110799423,58.81751617991893,10.567042580856612,17.96580894122207
3534011,Aylmer,6.749455274570849,MixedWood Plain,100.0,45.58464560954895,6.3765973556029865,1.077048300779338,16.89064309247874
3534021,St. Thomas,38.19825096937232,MixedWood Plain,100.0,237.7342937342005,36.088559652261736,7.552716846996073,20.928285638916403
3537034,LaSalle,69.52005987285817,MixedWood Plain,100.0,260.8249277906414,65.29030504804155,12.40145035553716,18.99432135661182
3537039,Windsor,155.7581209538709,MixedWood Plain,100.0,1271.0362639929858,146.3883924175708,24.474601609150117,16.71894964140098
3538019,Petrolia,13.512266722725688,MixedWood Plain,100.0,51.18097282346367,12.77935013553893,2.714310829851636,21.239818934949056
3538030,Sarnia,174.89460549986194,MixedWood Plain,100.0,654.1591254387993,165.56910302534394,24.94395079670202,15.065583095466677
3538031,Point Edward,3.545311511017157,MixedWood Plain,100.0,34.997521098997744,3.357148639751677,0.6837810887607727,20.367912241483324
3539036,London,449.2094345457085,MixedWood Plain,100.0,2026.52277703384,425.171485980594,76.90634266232756,18.08831146918394
3540028,Goderich,9.21420761917864,MixedWood Plain,100.0,76.23158918223272,8.79149129632284,1.6862540953292546,19.1805239690626
3542029,Hanover,10.407361555542304,MixedWood Plain,100.0,60.90097210728851,9.971000783064673,2.3856023460539824,23.925405262286496
3542059,Owen Sound,25.558470885672524,MixedWood Plain,100.0,138.28374314514613,24.589330559921823,6.729814999343108,27.36884187612672
3543031,Collingwood,34.71075784856216,MixedWood Plain,100.0,183.75157105517687,33.3694005069715,10.156943089717364,30.437895003823595
3543042,Barrie,111.22348963448428,MixedWood Plain,100.0,706.0812274938781,106.7827106636632,26.432438563803423,24.75348153228521
