CSDUID,CSDNAME,csd_area_km2,ecozone,ecozone_coverage_pct,road_length_km,total_area_km2,canopy_area_csd_km2,canopy_proportion_csd
3543052,Orillia,82.89793026283519,MixedWood Plain,100.0,211.04738615193912,79.74592678307381,9.699554646948544,12.163072194688306
3543064,Wasaga Beach,61.81357072913684,MixedWood Plain,100.0,305.5614874329823,59.424800039555855,33.19991948624685,55.86879461798352
3543074,Midland,38.28262535157312,MixedWood Plain,100.0,150.21463960736872,36.8898944423288,17.561875644351165,47.60619652031325
3547002,Arnprior,14.641686930461152,MixedWood Plain,100.0,80.65706791831394,14.201284994210514,2.5019610303537934,17.61784959159524
3547048,Renfrew,13.479638448093752,MixedWood Plain,100.0,73.1325463644596,13.079507915719118,4.1927722101005305,32.056039394735976
3547064,Pembroke,16.167999415689273,MixedWood Plain,100.0,108.36777461528808,15.737835876696812,3.576413541568519,22.724938610296185
3548021,Mattawa,3.96558486506625,Boreal Shield,100.0,27.39038428839797,3.877453235848672,1.6739628417895132,43.17170936616407
3549032,Parry Sound,14.452421545748049,Boreal Shield,100.0,75.75481143409749,14.008004547114869,7.270877458332937,51.905162037018826
3554052,Englehart,3.0434000866460265,Boreal Shield,100.0,17.27483019372916,3.014682427840967,0.7435138047150794,24.66308881654124
4601060,Lac du Bonnet,2.239407717254367,Boreal Shield,100.0,15.130625416522172,2.260283412452169,0.310512452147123,13.737766265790968
4602037,St-Pierre-Jolys,2.603439954367089,Prairie,100.0,11.37193642911572,2.612155872188336,0.4237365944559623,16.221719345598498
4602044,Steinbach,37.445108710354745,Prairie,69.65,154.087643512899,37.59749720832368,2.722223306312806,7.2404375515456785
4602046,Niverville,8.661230132692763,Prairie,100.0,45.98474770352629,8.701176034991118,0.3502041920911083,4.024791484309579
4602061,Ste. Anne,4.187163939784005,Prairie,100.0,21.836055232029917,4.208223409884363,0.4305182377138332,10.230403564188702
4603040,Altona,9.35156997946102,Prairie,100.0,50.13757221795592,9.35921168713188,0.8201480252965709,8.763003260458408
4603050,Winkler,20.74789711984972,Prairie,100.0,122.47292184591448,20.7763661677559,1.5875102728739865,7.640942887008506
4603053,Morden,16.54341265470962,Prairie,100.0,91.06229731750246,16.568248811779007,1.9410289917402896,11.715353950746668
4603074,Carman,4.304471175334292,Prairie,100.0,36.66828790241735,4.321478083055491,0.9855720474309818,22.806364593063847
4607062,Brandon,80.50552549539948,Prairie,100.0,410.3195285615394,81.020077422455,7.299934259872778,9.010031207214787
4609029,Portage la Prairie,25.7386807611908,Prairie,100.0,162.21721973295,25.927927352452837,3.300244184280241,12.72853066663669
4611040,Winnipeg,471.4652656709198,Prairie,100.0,3717.346936921647,474.5523819034313,59.82761584425882,12.607167959897293
4612056,Beausejour,5.4565265625650765,Boreal Plain,100.0,38.137695820903744,5.5001583292961165,0.6681150997162935,12.14719758443382
4613047,Selkirk,25.44799800453097,Boreal Plain,100.0,103.1781140578228,25.669251010682924,2.8151898998766547,10.967168066980374
4614039,Stonewall,5.947613074927216,Prairie,100.0,46.71618766762273,5.998715745421944,1.1706656181000863,19.51527073096448
4617050,Dauphin,12.474292347500258,Prairie,100.0,87.78290109971793,12.670572126362226,1.279324392530514,10.09681630609851
4618074,Arborg,2.2168147711656454,Boreal Plain,100.0,15.623182741658969,2.2480905106603237,0.3128221916978034,13.915017665633014
4620048,Swan River,6.828684726292227,Boreal Plain,100.0,56.74354154505976,6.979964631529223,1.0198460753599248,14.611049327573587
4622026,Thompson,19.288587719776725,Boreal Shield,100.0,83.04907372537666,20.111862091174203,5.476028029346061,27.22785192401024
4701008,Carnduff,2.660803145990308,Prairie,100.0,19.469875631564,2.664294434056236,0.2244690577660198,8.425084513811733
4701024,Estevan,19.264696056250187,Prairie,100.0,129.0455961596954,19.28556058326104,1.01551126656232,5.2656559407650105
4702047,Weyburn,19.24128556991752,Prairie,100.0,109.51035773174544,19.339416048274565,1.32115697330166,6.83142122804443
4703036,Assiniboia,3.951453796694107,Prairie,100.0,34.66617862258198,3.970770960253149,0.2568448485977879,6.46838740307029
4704048,Maple Creek,4.33347665617853,Prairie,100.0,32.05593117772541,4.363157444605116,0.321875382668594,7.377120508602804
4705016,Kipling,2.567418990559737,Prairie,100.0,17.82084451613874,2.588703767704646,0.2022309518743414,7.8120546042105
4705052,Esterhazy,5.721842918383948,Prairie,100.0,36.82065467828587,5.791746320646149,0.8554475804424174,14.770114799278373
4706027,Regina,180.65118616528204,Prairie,100.0,1390.306069476742,182.6115613056808,15.563413966734428,8.52268818877366
4706030,White City,7.5280871146146975,Prairie,100.0,44.65949124465506,7.608125253009232,0.6139679501893873,8.069898033639042
4706031,Pilot Butte,5.773346930658696,Prairie,100.0,34.510535853687976,5.837350256902806,0.2875617772894525,4.926238184001445
4706039,Indian Head,3.0443904296958544,Prairie,100.0,33.07705556496277,3.078656669220348,0.561862476986289,18.2502479930176
4707037,Caronport,1.8671029085355548,Prairie,100.0,12.81559187434379,1.887121265920427,0.0912732295231935,4.836638279240408
4707039,Moose Jaw,66.33901779245095,Prairie,100.0,359.88345812227243,67.02685427900198,5.535676246506553,8.258893104939817
4708004,Swift Current,29.470293519557867,Prairie,100.0,205.89725466507,29.75608759850025,1.7128153307881595,5.75618459623868
4709012,Yorkton,36.40909232363196,Prairie,100.0,189.50033445186867,36.99889816459744,2.9031742772119946,7.84665063347727
4710068,Wadena,2.949974413850404,Prairie,100.0,25.981830137532228,3.0121994922263267,0.271776289383039,9.022519593553488
4711066,Saskatoon,232.0374333729424,Prairie,100.0,1645.306691457367,237.2280162045209,14.18729296271276,5.980445813146072
4711068,Warman,13.097150031603446,Prairie,100.0,97.36110289503549,13.4049727362868,0.4057526324406266,3.026881444840751
4711070,Martensville,14.04161418023198,Prairie,100.0,66.60187479686924,14.36895433026331,0.2900731733821433,2.018749358616882
4711073,Dalmeny,3.2769527862737253,Prairie,100.0,18.847805589110205,3.3545045753510503,0.2004305783320122,5.974968101244492
4711075,Osler,1.6104272223856957,Prairie,100.0,14.7403169865579,1.648492348539697,0.0948953814938505,5.756495113726965
4713051,Macklin,3.0039618979593765,Prairie,100.0,16.97890447511466,3.0749559843654386,0.1222134212801089,3.97447709500562
4714044,Tisdale,6.391500698255475,Boreal Plain,100.0,42.26010338155823,6.562755556323412,0.5961317274965767,9.083558306878976
4714051,Melfort,14.772542136065397,Boreal Plain,100.0,84.07797864331609,15.169411681629835,1.0937964898803971,7.2105399526138845
4714076,Nipawin,8.667604885880854,Boreal Plain,100.0,62.145457095515305,8.925920640798148,2.0740154835631195,23.235871872793872
4715008,Humboldt,13.424879422268388,Prairie,100.0,75.44078746326478,13.729388538536671,0.3675441819699219,2.677061552583143
4715028,Waldheim,1.9230995339583443,Prairie,100.0,15.526857401436692,1.972011153664446,0.3742262385434723,18.97688245059237
4715066,Prince Albert,69.05927193440765,Boreal Plain,100.0,322.218484886311,71.06305116027409,20.71818752014604,29.15465517153025
4715068,Birch Hills,2.37759316391624,Boreal Plain,100.0,14.50263266239894,2.4435183927854047,0.1737483254684726,7.110579809076624
4716029,North Battleford,33.92501295255652,Prairie,100.0,178.20478379190158,34.817441498158146,4.321987421370792,12.4132826405393
4717052,Meadow Lake,12.1696628435546,Boreal Plain,100.0,60.68355385537711,12.58602240979978,0.7573111757314088,6.017081100552849
4801006,Medicine Hat,118.81486463511315,Prairie,100.0,544.2141963779409,119.75233129817468,5.51077570587981,4.601810792441591
4802008,Raymond,7.699995925260704,Prairie,100.0,50.03481430282213,7.726831942540614,0.4560898919926405,5.90267648350944
4802009,Stirling,2.727742078653873,Prairie,100.0,21.178510220516117,2.738264228646932,0.181057346291244,6.612121080101556
4802012,Lethbridge,124.23043371989152,Prairie,100.0,764.8971359253982,124.88083315828231,6.920575801981727,5.54174377841484
4802013,Coalhurst,3.098198809703219,Prairie,100.0,17.877303820976223,3.11546064687783,0.0794172371302083,2.5491330538807038
4802014,Nobleford,1.852360365404876,Prairie,100.0,13.033937742691572,1.8647682237343808,0.0753494273214936,4.040685934180014
4802018,Picture Butte,3.024727931895621,Prairie,100.0,16.718900541160714,3.044698685662123,0.138456911346187,4.547474993115031
4802019,Coaldale,13.987812189013551,Prairie,100.0,86.85067584311757,14.065514575934348,0.5964846376167066,4.240759443222028
4802022,Taber,19.60723097458185,Prairie,100.0,96.8719841323404,19.726258543660325,0.7913701152588767,4.011759825145399
4802029,Vauxhall,2.697145424702974,Prairie,100.0,19.421762258174915,2.7190640646693187,0.1237988371096849,4.552994492417039
4802034,Brooks,19.397542147729958,Prairie,100.0,113.67512591069884,19.623168081699053,0.940597553768212,4.793301213403107
4802036,Duchess,1.9309668402059597,Prairie,100.0,9.945393465643372,1.9561451078322691,0.0626208309564174,3.2012364883202165
4803002,Magrath,5.970302519215947,Prairie,100.0,37.64773042775538,5.989271595262921,0.4387137267119454,7.324993026847141
4803004,Cardston,8.573953552974682,Prairie,100.0,48.07499740212392,8.586532565339077,0.5193107687430887,6.047968313069356
4803026,Nanton,5.142272716115205,Prairie,100.0,32.88827170383584,5.194110838500366,0.3572387989714433,6.877766187110952
4805018,Strathmore,27.91824423151313,Prairie,100.0,118.14882698712654,28.33759210686336,0.6712808175941263,2.368870350955268
4805048,Three Hills,6.630076269392306,Prairie,100.0,37.23366970992176,6.758961533621938,0.2754604537002642,4.0754848556247465
4806006,High River,22.537865985522,Prairie,100.0,112.19728002610672,22.80262859759338,1.7733089756037816,7.776774366227844
4806012,Okotoks,38.48585332300943,Prairie,100.0,214.7809946403244,38.97831435051923,1.472772454843007,3.778440600583304
4806016,Calgary,836.7533880811487,Prairie,100.0,7184.523436186291,849.2530646541474,52.66078987802469,6.20083601340555
4806017,Chestermere,36.41189929968623,Prairie,100.0,152.61030121154155,36.95507415965309,0.5072115106151839,1.3725084366599611
4806019,Cochrane,31.726365162273726,Prairie,100.0,191.2871606480184,32.232999062219285,1.2838011176411808,3.982878276895869
4806021,Airdrie,84.34905890062245,Prairie,100.0,427.34386510693656,85.75515848897382,1.243646111003078,1.4502289225702765
4806029,Carstairs,11.72635087720652,Prairie,100.0,46.29059177463397,11.943348796106571,0.391330809995445,3.276558498593088
4806034,Olds,14.632160886908569,Prairie,100.0,75.08407943711532,14.926036192657945,0.3538557464946025,2.370728182132258
4807002,Provost,4.865188035042165,Prairie,100.0,33.28727614074578,4.980235428216903,0.3081859337300515,6.1881800202444
4807026,Stettler,13.28705782974197,Prairie,100.0,72.26593335304588,13.598533666380089,0.6130522768078361,4.5082234000236125
4807054,Wainwright,12.07696656740782,Prairie,100.0,68.43961923075896,12.399275928075427,0.975803348642087,7.869841386726424
4808008,Innisfail,19.59011686837239,Prairie,100.0,81.42727932652662,20.01348360745171,1.8412888397756848,9.200241576584448
4808011,Red Deer,105.26120841598562,Prairie,100.0,701.4238887681199,107.70852753980252,11.283775480080228,10.476213664614836
4808012,Sylvan Lake,22.96125486417285,Boreal Plain,67.42,122.8127036043416,23.498717686698733,2.331477931747936,9.921724082278969
4808024,Eckville,1.5734927724691945,Boreal Plain,100.0,13.85938879264302,1.6107632280974191,0.1373639644718228,8.527880577089697
4808026,Bentley,2.1903448670731582,Prairie,100.0,14.65069667246268,2.2437239347206708,0.0958914218295639,4.273762041117676
4808029,Blackfalds,16.84288571100851,Prairie,100.0,82.1715638419883,17.24547295798829,1.004722972609568,5.82600996248218
4808031,Lacombe,21.32349068965183,Prairie,100.0,111.04687865892798,21.84507058397581,1.654649073169144,7.574473457562971
4808039,Ponoka,17.19449851225575,Prairie,100.0,87.10018256168976,17.63735888551776,1.832507538781341,10.389920342812973
4809015,Rocky Mountain House,13.471019532640437,Boreal Plain,100.0,69.86381061576643,13.792505073924376,2.155587787775212,15.62868946737232
4810011,Camrose,42.447890516317415,Prairie,100.0,189.2452427894953,43.62745992662727,2.869870846841281,6.578129580928696
4810028,Vegreville,13.947613852749804,Prairie,100.0,75.63343349987491,14.375823177518471,0.4322874040568833,3.007044526903425
4810052,Two Hills,3.226951620346372,Prairie,100.0,21.269187505638264,3.330078238373379,0.2323588305611377,6.977578721232583
4811002,Wetaskiwin,19.045989625553847,Prairie,100.0,114.00912265852072,19.570826844186627,1.3668883799132845,6.98431594533937
4811013,Beaumont,24.184523315787228,Prairie,100.0,111.41640665511764,24.906830696346592,0.9342340008054622,3.750914808051024
4811016,Leduc,42.250087942878565,Prairie,100.0,239.4630767698096,43.4880328255351,2.14590147432059,4.934464345466025
4811018,Devon,13.867896539010111,Prairie,100.0,56.45773442093088,14.281545698764267,2.7536160491331625,19.280938542747677
4811019,Calmar,4.535648309160709,Prairie,100.0,21.128644030130754,4.668500936714731,0.2938914127822725,6.295198753651461
4811048,Stony Plain,35.04555538199801,Prairie,98.63,139.24250537398768,36.12685993611056,3.625923616729684,10.036642052871567
4811049,Spruce Grove,36.57492848321854,Prairie,100.0,241.8711646159513,37.70792954525924,3.4723618174287743,9.208571935144423
4811056,Fort Saskatchewan,55.6105097806088,Prairie,100.0,209.854878082911,57.38559853391341,4.832171598879506,8.420530102206422
4811061,Edmonton,760.1567465489625,Prairie,100.0,5292.440047360292,783.5813430555754,86.79930431475985,11.077255103635569
4811062,St. Albert,47.40673458197555,Prairie,100.0,398.4981900779841,48.9009354238511,8.133268470813887,16.632132699136342
4811068,Morinville,10.905280270980692,Prairie,100.0,63.32062887877601,11.258635032404866,0.6806803166743236,6.0458511597114
4812009,Bonnyville,16.23848570488799,Boreal Plain,100.0,73.8531601634169,16.808103114892635,0.5164552798938695,3.072656541690716
4812018,St. Paul,9.898629312167598,Boreal Plain,100.0,60.96521145126936,10.23090709888765,0.5621325094220371,5.494454245246295
4813019,Barrhead,8.115510060337861,Boreal Plain,100.0,44.31447684331726,8.393797847369727,0.5003043859681956,5.960405469199744
4815035,Banff,4.146390434959455,Montane Cordillera,100.0,41.45588238273626,4.2122393298805445,0.9493965822404324,22.53899904275753
4817029,Slave Lake,13.813483519522531,Boreal Plain,100.0,67.10086709386977,14.371165849782605,3.921477115700065,27.287118920552896
4819009,Beaverlodge,5.17684670864776,Boreal Plain,100.0,34.62360153731732,5.38371587703036,0.404480424560598,7.513034376244017
4819012,Grande Prairie,130.57748606928766,Boreal Plain,100.0,546.2869769612137,135.78604079261802,10.40771585649837,7.664790722040246
5901012,Fernie,15.848526423229622,Montane Cordillera,100.0,81.75821511685086,15.910075260844913,7.228187167629059,45.43150833118814
5901022,Cranbrook,32.00836836184978,Montane Cordillera,100.0,194.3808858484581,32.14066817861869,7.188104054490107,22.364513439928835
5903004,Creston,8.414590542655533,Montane Cordillera,100.0,56.6229282262297,8.421609775227196,2.527528359416128,30.01241362252433
5903011,Salmo,2.475507066883171,Montane Cordillera,100.0,18.31548161195121,2.479141312058283,1.1514073975862866,46.44379858404852
5903015,Nelson,16.008757662799283,Montane Cordillera,100.0,98.61013937380562,16.067625963855846,4.978178550090598,30.982663906223728
5903045,Castlegar,23.142591005964697,Montane Cordillera,100.0,113.86461293596766,23.196662792585503,9.191847686733304,39.62573310188116
5905005,Fruitvale,2.6995720762075472,Montane Cordillera,100.0,19.94822994350235,2.701943869897933,1.0074164422980632,37.28487677044597
5905009,Montrose,1.460768123972377,Montane Cordillera,100.0,11.804605698624378,1.461844274598876,0.653940442635436,44.73393329223624
5905018,Warfield,1.8863738427778876,Montane Cordillera,100.0,21.543373871876607,1.8878185940077288,0.749968186730121,39.72670833472312
5907005,Osoyoos,10.28944555162158,Montane Cordillera,100.0,56.395360608409895,10.291341722299888,0.6299698206536823,6.121357522203605
5907009,Keremeos,2.1730610962986785,Montane Cordillera,100.0,23.311718929903407,2.176504063258178,0.237938406487225,10.932137022112268
5907014,Oliver,6.017940227805539,Montane Cordillera,100.0,50.04995941530137,6.0266129662258905,0.679796786707722,11.279914448089045
5907041,Penticton,47.40733714229865,Montane Cordillera,100.0,232.1233985015045,47.58758757454439,6.231539513630258,13.094884257094892
5909052,Abbotsford,385.2262595055366,Pacific Maritime,100.0,1126.4157078183964,385.4333297981026,87.72499558830513,22.760095924827564
5915001,Langley,314.5850234151952,Pacific Maritime,100.0,1010.9931996093052,314.8123770799685,87.00602206028309,27.637421014797603
5915002,Langley,10.21420127409874,Pacific Maritime,100.0,101.30779445231164,10.222168188085847,1.4192715956341555,13.884252044378869
5915004,Surrey,323.81417268653786,Pacific Maritime,100.0,2151.5017404088226,324.10634846084844,63.66070535975532,19.64191866715176
5915007,White Rock,5.122478697596236,Pacific Maritime,100.0,72.08460503458188,5.123488677597063,0.842573133310428,16.44530097225858
5915011,Delta,185.3373559256894,Pacific Maritime,100.0,757.5650168626826,185.48010578990355,22.2007592416017,11.96934795085187
5915015,Richmond,130.13907435174656,Pacific Maritime,100.0,775.5606701978493,130.30412706191143,17.1730551722363,13.17921048201095
5915022,Vancouver,115.26644781048856,Pacific Maritime,100.0,1569.0741124471615,115.4874732121263,26.438336178736535,22.89281724103085
5915025,Burnaby,91.0285329196112,Pacific Maritime,100.0,807.1134396542209,91.20116670491517,23.018973006857586,25.239779093327115
5915029,New Westminster,17.524352010414116,Pacific Maritime,100.0,213.54515544780065,17.552425172705103,1.514913987202137,8.630795871774483
5915034,Coquitlam,129.39329451970377,Pacific Maritime,100.0,591.4205057590552,129.6892890107031,65.37837041254136,50.4115420103396
5915039,Port Coquitlam,33.656509527519965,Pacific Maritime,100.0,234.92693577434045,33.722117328367034,5.131603017526345,15.217321520940333
5915043,Port Moody,26.291161109922097,Pacific Maritime,100.0,138.11552450655188,26.351276522167694,15.325241767624506,58.15749288172939
5915046,North Vancouver,162.8954677717622,Pacific Maritime,100.0,423.7815065137542,163.34906508685538,125.69103601829516,76.94628429704399
5915051,North Vancouver,11.831956063714,Pacific Maritime,100.0,145.7950195676572,11.861132600403254,2.5593795652700013,21.577868248290116
5915055,West Vancouver,88.53158316920181,Pacific Maritime,100.0,353.44880425399026,88.78200983649778,64.99116061858675,73.20307429205015
5915065,Lions Bay,2.523943459097576,Pacific Maritime,100.0,18.20062653634839,2.5329184087754024,1.8350254063384672,72.44707922611894
5917010,Sidney,5.119100242522801,Pacific Maritime,100.0,59.46295057881914,5.105137438933335,0.8170933683372165,16.005315784562686
5917015,Central Saanich,41.576025778893545,Pacific Maritime,100.0,167.39885082135308,41.4394493575629,12.120304829014012,29.248228480145087
5917021,Saanich,107.40177333691037,Pacific Maritime,100.0,657.6574678364644,106.97783200714174,45.64627673438887,42.66891175298969
5917030,Oak Bay,10.58053604220229,Pacific Maritime,100.0,100.44099624913387,10.533295138400293,3.5965099443037745,34.14420556006543
5917034,Victoria,19.564007657844087,Pacific Maritime,100.0,269.87770148423004,19.476354363501272,4.231356983757385,21.725610988506947
5917040,Esquimalt,7.115418666209158,Pacific Maritime,100.0,64.35041493689792,7.083747698832258,1.4610207680456169,20.624969015856724
5917041,Colwood,17.78141452390084,Pacific Maritime,100.0,128.31482293544644,17.701364791351914,6.433935725746006,36.34711674259906
5917044,Langford,42.60772826565909,Pacific Maritime,100.0,251.27416049641943,42.4238090524344,20.248408654332927,47.728879387766845
5917047,View Royal,14.85926130319641,Pacific Maritime,100.0,80.49012477820538,14.79755642322213,8.50123514002967,57.45026338732857
5919012,Duncan,2.07442085956193,Pacific Maritime,100.0,27.613560814793765,2.070800918737173,0.4568232059481522,22.060218431172736
5919016,Lake Cowichan,9.750262168111366,Pacific Maritime,100.0,40.60800279449442,9.736655132571562,4.697198946086644,48.24242906964355
5919021,Ladysmith,12.046943245035903,Pacific Maritime,100.0,85.68305252556826,12.044250991604834,6.239959821674536,51.80861662567441
5921007,Nanaimo,92.69533170896206,Pacific Maritime,100.0,703.1678665416629,92.82472866178266,37.146776178364576,40.01818988743079
5921018,Parksville,14.567689198852232,Pacific Maritime,100.0,128.64528205240435,14.603140387052315,5.170479099488602,35.40662461940679
5921023,Qualicum Beach,17.950599727558416,Pacific Maritime,100.0,107.94617144606674,17.997998572448736,8.833391489993916,49.07985437623068
5923008,Port Alberni,20.10847779194289,Pacific Maritime,100.0,167.74471271774934,20.14691710619741,6.779645833189252,33.65103354251534
5926005,Comox,16.785874710981727,Pacific Maritime,100.0,117.54854595803266,16.874337028423735,3.9924661379961375,23.659988130325267
5926010,Courtenay,32.53202482033175,Pacific Maritime,100.0,203.03077473480977,32.70438308968645,10.712892968039434,32.75674987863574
5927008,Powell River,30.92212941285555,Pacific Maritime,100.0,137.215763205101,31.12425980670584,15.52050825310158,49.86627264227382
5929005,Gibsons,4.299664201439036,Pacific Maritime,100.0,39.03156817656966,4.312700995183759,1.7156959190143728,39.782399033236686
5933054,Chase,4.373826104927095,Montane Cordillera,100.0,33.2117703723683,4.433144708527604,0.6721786236236544,15.16256896217826
5935010,Kelowna,259.6724120974077,Montane Cordillera,100.0,975.6071511200536,261.4133865088242,41.52855392839929,15.886161945649812
5937014,Vernon,115.9601896354203,Montane Cordillera,100.0,375.1761869150537,117.034236047001,18.44877067447493,15.763567394985085
5937028,Armstrong,5.164290254734143,Montane Cordillera,100.0,39.44113927923765,5.220011740920051,0.730211302847682,13.988690813154738
5937033,Enderby,4.213821515948111,Montane Cordillera,100.0,27.068688082848706,4.262542700017934,1.0195119344816963,23.917928950656776
5955014,Dawson Creek,25.83250499905244,Boreal Plain,100.0,149.33080074172912,26.936154348991003,1.7921772441308832,6.653426546755796
5955034,Fort St. John,31.63944339929468,Boreal Plain,100.0,182.6521093248768,33.06357616257316,3.9130803322981063,11.835018429517554
4806009,Diamond Valley,12.683211137057524,Prairie,100.0,58.889078580226304,12.840628277877196,1.4260856122970251,11.106042332476775
4717029,Lloydminster,41.58678873302667,Prairie,100.0,244.050047661302,42.81014358958224,1.2895967764569631,3.012362651291793
